event_id,gmv_PGA,gmv_SA(0.3)
41,0.453,1.011
41,0.496,1.106
41,0.183,0.31
41,0.194,0.328
41,0.205,0.347
41,0.247,0.417
41,0.264,0.445
41,0.357,0.797
41,0.385,0.858
41,0.417,0.929
41,0.453,1.011
41,0.496,1.106
41,0.183,0.309
41,0.193,0.327
41,0.204,0.345
41,0.216,0.366
41,0.23,0.389
41,0.245,0.414
41,0.262,0.443
41,0.355,0.791
41,0.382,0.851
41,0.413,0.92
41,0.448,0.999
41,0.489,1.089
41,0.182,0.308
41,0.242,0.541
41,0.203,0.343
41,0.215,0.363
41,0.228,0.385
41,0.243,0.41
41,0.331,0.827
41,0.35,0.781
41,0.376,0.838
41,0.405,0.903
41,0.438,0.976
41,0.475,1.059
41,0.18,0.305
41,0.24,0.535
41,0.2,0.339
41,0.268,0.598
41,0.284,0.634
41,0.302,0.673
41,0.321,0.717
41,0.343,0.765
41,0.367,0.819
41,0.394,0.879
41,0.424,0.945
41,0.457,1.019
41,0.178,0.301
41,0.187,0.317
41,0.198,0.334
41,0.264,0.589
41,0.279,0.623
41,0.296,0.66
41,0.318,0.795
41,0.335,0.746
41,0.357,0.796
41,0.381,0.85
41,0.408,0.909
41,0.436,0.973
41,0.175,0.297
41,0.194,0.329
41,0.205,0.347
41,0.273,0.61
41,0.229,0.387
41,0.306,0.683
41,0.325,0.724
41,0.345,0.769
41,0.367,0.818
41,0.39,0.869
41,0.414,0.924
41,0.172,0.292
41,0.229,0.511
41,0.19,0.322
41,0.2,0.339
41,0.267,0.595
41,0.281,0.628
41,0.297,0.663
41,0.314,0.701
41,0.332,0.741
41,0.351,0.784
41,0.372,0.828
41,0.392,0.875
41,0.214,0.478
41,0.206,0.348
41,0.216,0.366
41,0.287,0.642
41,0.303,0.676
41,0.319,0.712
41,0.336,0.749
41,0.353,0.788
41,0.371,0.827
42,0.085,0.139
42,0.089,0.145
42,0.093,0.151
42,0.097,0.158
42,0.102,0.166
42,0.107,0.174
42,0.113,0.182
42,0.149,0.319
42,0.157,0.336
42,0.166,0.353
42,0.174,0.371
42,0.184,0.391
42,0.086,0.141
42,0.091,0.147
42,0.095,0.154
42,0.105,0.17
42,0.116,0.187
42,0.154,0.329
42,0.162,0.346
42,0.171,0.365
42,0.181,0.386
42,0.192,0.407
42,0.111,0.238
42,0.092,0.15
42,0.097,0.157
42,0.101,0.165
42,0.107,0.173
42,0.119,0.192
42,0.125,0.202
42,0.167,0.356
42,0.177,0.377
42,0.188,0.399
42,0.199,0.424
42,0.089,0.145
42,0.093,0.152
42,0.098,0.159
42,0.103,0.167
42,0.109,0.176
42,0.115,0.186
42,0.121,0.196
42,0.162,0.345
42,0.172,0.366
42,0.183,0.388
42,0.194,0.413
42,0.207,0.439
42,0.09,0.147
42,0.095,0.154
42,0.099,0.161
42,0.117,0.189
42,0.124,0.2
42,0.166,0.353
42,0.176,0.375
42,0.187,0.398
42,0.2,0.425
42,0.214,0.454
42,0.091,0.148
42,0.096,0.155
42,0.101,0.163
42,0.106,0.172
42,0.112,0.181
42,0.119,0.192
42,0.126,0.203
42,0.169,0.359
42,0.18,0.382
42,0.192,0.407
42,0.205,0.436
42,0.22,0.467
42,0.092,0.149
42,0.122,0.261
42,0.102,0.165
42,0.107,0.174
42,0.113,0.183
42,0.12,0.194
42,0.163,0.388
42,0.171,0.364
42,0.182,0.388
42,0.195,0.415
42,0.21,0.445
42,0.226,0.478
42,0.092,0.15
42,0.122,0.263
42,0.102,0.166
42,0.136,0.291
42,0.144,0.308
42,0.153,0.326
42,0.162,0.346
42,0.173,0.368
42,0.185,0.393
42,0.198,0.42
42,0.213,0.451
42,0.23,0.486
42,0.092,0.15
42,0.097,0.158
42,0.103,0.166
42,0.137,0.293
42,0.145,0.309
42,0.153,0.328
42,0.165,0.394
42,0.174,0.37
42,0.186,0.395
42,0.2,0.424
42,0.215,0.455
42,0.232,0.492
42,0.093,0.151
42,0.103,0.167
42,0.109,0.176
42,0.145,0.31
42,0.122,0.197
42,0.163,0.349
42,0.174,0.371
42,0.186,0.396
42,0.2,0.425
42,0.215,0.457
42,0.233,0.493
42,0.092,0.15
42,0.123,0.263
42,0.103,0.166
42,0.108,0.176
42,0.145,0.309
42,0.153,0.328
42,0.163,0.348
42,0.174,0.37
42,0.186,0.395
42,0.199,0.424
42,0.215,0.455
42,0.232,0.491
42,0.116,0.25
42,0.114,0.185
42,0.121,0.196
42,0.162,0.346
42,0.173,0.368
42,0.185,0.393
42,0.198,0.42
42,0.213,0.451
42,0.23,0.486
43,0.096,0.157
43,0.1,0.164
43,0.105,0.172
43,0.11,0.18
43,0.115,0.188
43,0.121,0.197
43,0.127,0.207
43,0.168,0.362
43,0.177,0.381
43,0.186,0.4
43,0.196,0.421
43,0.206,0.443
43,0.097,0.16
43,0.102,0.167
43,0.107,0.175
43,0.118,0.193
43,0.13,0.213
43,0.173,0.373
43,0.183,0.393
43,0.193,0.415
43,0.204,0.437
43,0.216,0.462
43,0.125,0.271
43,0.104,0.17
43,0.109,0.178
43,0.114,0.187
43,0.12,0.197
43,0.134,0.218
43,0.141,0.23
43,0.189,0.405
43,0.2,0.429
43,0.212,0.454
43,0.225,0.481
43,0.1,0.165
43,0.105,0.173
43,0.111,0.181
43,0.116,0.19
43,0.123,0.2
43,0.129,0.211
43,0.137,0.223
43,0.183,0.393
43,0.194,0.416
43,0.206,0.442
43,0.219,0.47
43,0.234,0.5
43,0.102,0.167
43,0.107,0.175
43,0.112,0.184
43,0.132,0.215
43,0.14,0.227
43,0.187,0.402
43,0.199,0.427
43,0.212,0.454
43,0.226,0.484
43,0.242,0.518
43,0.103,0.168
43,0.108,0.177
43,0.114,0.186
43,0.12,0.196
43,0.127,0.206
43,0.134,0.218
43,0.142,0.231
43,0.191,0.409
43,0.203,0.436
43,0.217,0.465
43,0.232,0.497
43,0.25,0.533
43,0.104,0.17
43,0.137,0.297
43,0.115,0.187
43,0.121,0.198
43,0.128,0.209
43,0.136,0.221
43,0.184,0.443
43,0.194,0.415
43,0.207,0.443
43,0.221,0.474
43,0.237,0.508
43,0.256,0.547
43,0.104,0.17
43,0.138,0.299
43,0.115,0.189
43,0.154,0.332
43,0.163,0.351
43,0.173,0.372
43,0.184,0.394
43,0.196,0.42
43,0.209,0.448
43,0.224,0.48
43,0.241,0.516
43,0.261,0.557
43,0.104,0.171
43,0.11,0.18
43,0.116,0.189
43,0.155,0.333
43,0.164,0.352
43,0.174,0.374
43,0.187,0.45
43,0.197,0.423
43,0.211,0.452
43,0.226,0.484
43,0.244,0.521
43,0.264,0.563
43,0.105,0.171
43,0.116,0.19
43,0.123,0.2
43,0.164,0.353
43,0.138,0.224
43,0.185,0.398
43,0.197,0.424
43,0.211,0.453
43,0.227,0.486
43,0.245,0.523
43,0.265,0.565
43,0.104,0.171
43,0.139,0.3
43,0.116,0.189
43,0.122,0.2
43,0.164,0.352
43,0.174,0.373
43,0.185,0.397
43,0.197,0.423
43,0.211,0.452
43,0.226,0.484
43,0.244,0.521
43,0.264,0.563
43,0.131,0.284
43,0.129,0.21
43,0.137,0.223
43,0.184,0.394
43,0.196,0.42
43,0.209,0.448
43,0.224,0.48
43,0.241,0.516
43,0.261,0.556
44,0.108,0.178
44,0.113,0.186
44,0.118,0.195
44,0.124,0.204
44,0.13,0.214
44,0.136,0.224
44,0.143,0.235
44,0.189,0.411
44,0.199,0.432
44,0.209,0.454
44,0.22,0.477
44,0.231,0.501
44,0.11,0.182
44,0.115,0.19
44,0.121,0.199
44,0.133,0.219
44,0.147,0.242
44,0.195,0.424
44,0.206,0.446
44,0.217,0.471
44,0.229,0.496
44,0.242,0.524
44,0.141,0.308
44,0.117,0.193
44,0.123,0.203
44,0.129,0.213
44,0.136,0.224
44,0.151,0.248
44,0.159,0.262
44,0.213,0.461
44,0.225,0.487
44,0.239,0.516
44,0.253,0.546
44,0.113,0.187
44,0.119,0.196
44,0.125,0.206
44,0.132,0.217
44,0.139,0.228
44,0.146,0.24
44,0.155,0.254
44,0.207,0.447
44,0.219,0.474
44,0.233,0.503
44,0.247,0.534
44,0.263,0.569
44,0.115,0.19
44,0.121,0.199
44,0.127,0.209
44,0.149,0.245
44,0.158,0.259
44,0.211,0.458
44,0.225,0.486
44,0.239,0.518
44,0.256,0.552
44,0.273,0.59
44,0.116,0.191
44,0.122,0.201
44,0.128,0.212
44,0.135,0.223
44,0.143,0.235
44,0.151,0.249
44,0.161,0.264
44,0.216,0.467
44,0.23,0.497
44,0.245,0.53
44,0.263,0.568
44,0.282,0.609
44,0.117,0.193
44,0.155,0.338
44,0.13,0.214
44,0.137,0.225
44,0.145,0.238
44,0.153,0.252
44,0.208,0.505
44,0.219,0.474
44,0.234,0.506
44,0.25,0.541
44,0.269,0.581
44,0.29,0.625
44,0.118,0.194
44,0.156,0.34
44,0.131,0.215
44,0.174,0.378
44,0.184,0.4
44,0.195,0.424
44,0.208,0.45
44,0.222,0.48
44,0.237,0.512
44,0.254,0.549
44,0.274,0.591
44,0.296,0.638
44,0.118,0.195
44,0.124,0.205
44,0.131,0.216
44,0.175,0.38
44,0.185,0.402
44,0.197,0.426
44,0.211,0.513
44,0.223,0.483
44,0.239,0.516
44,0.257,0.554
44,0.277,0.597
44,0.3,0.646
44,0.118,0.195
44,0.131,0.216
44,0.139,0.228
44,0.185,0.403
44,0.156,0.256
44,0.21,0.454
44,0.224,0.484
44,0.239,0.518
44,0.257,0.556
44,0.278,0.599
44,0.301,0.648
44,0.118,0.195
44,0.157,0.342
44,0.131,0.216
44,0.138,0.228
44,0.185,0.402
44,0.196,0.426
44,0.209,0.453
44,0.223,0.483
44,0.239,0.516
44,0.256,0.554
44,0.277,0.597
44,0.299,0.645
44,0.148,0.324
44,0.146,0.24
44,0.155,0.254
44,0.208,0.45
44,0.221,0.479
44,0.237,0.512
44,0.254,0.549
44,0.274,0.59
44,0.296,0.637
45,0.122,0.203
45,0.127,0.212
45,0.133,0.222
45,0.139,0.232
45,0.146,0.243
45,0.153,0.255
45,0.161,0.267
45,0.213,0.467
45,0.224,0.49
45,0.235,0.514
45,0.247,0.54
45,0.259,0.566
45,0.124,0.207
45,0.13,0.216
45,0.136,0.226
45,0.15,0.249
45,0.166,0.275
45,0.22,0.482
45,0.232,0.507
45,0.245,0.534
45,0.258,0.563
45,0.272,0.593
45,0.159,0.35
45,0.132,0.22
45,0.139,0.231
45,0.146,0.242
45,0.153,0.255
45,0.17,0.282
45,0.18,0.298
45,0.24,0.524
45,0.254,0.554
45,0.269,0.586
45,0.285,0.621
45,0.128,0.213
45,0.134,0.224
45,0.141,0.235
45,0.149,0.247
45,0.157,0.26
45,0.165,0.274
45,0.175,0.289
45,0.233,0.51
45,0.247,0.54
45,0.263,0.573
45,0.279,0.609
45,0.297,0.647
45,0.13,0.216
45,0.136,0.227
45,0.143,0.238
45,0.169,0.279
45,0.179,0.296
45,0.239,0.523
45,0.254,0.555
45,0.271,0.591
45,0.289,0.63
45,0.309,0.673
45,0.131,0.218
45,0.138,0.229
45,0.145,0.241
45,0.153,0.254
45,0.162,0.269
45,0.171,0.284
45,0.182,0.301
45,0.244,0.533
45,0.26,0.568
45,0.278,0.606
45,0.298,0.649
45,0.32,0.697
45,0.132,0.22
45,0.176,0.386
45,0.147,0.244
45,0.155,0.257
45,0.164,0.272
45,0.174,0.288
45,0.236,0.577
45,0.248,0.542
45,0.265,0.579
45,0.284,0.619
45,0.305,0.665
45,0.329,0.717
45,0.133,0.221
45,0.177,0.388
45,0.148,0.245
45,0.197,0.432
45,0.209,0.457
45,0.221,0.485
45,0.236,0.515
45,0.251,0.549
45,0.269,0.587
45,0.289,0.629
45,0.311,0.677
45,0.336,0.732
45,0.134,0.222
45,0.141,0.234
45,0.148,0.247
45,0.198,0.434
45,0.21,0.459
45,0.223,0.487
45,0.24,0.587
45,0.253,0.553
45,0.271,0.592
45,0.291,0.635
45,0.314,0.685
45,0.341,0.742
45,0.134,0.223
45,0.149,0.247
45,0.157,0.261
45,0.21,0.46
45,0.177,0.293
45,0.238,0.52
45,0.254,0.554
45,0.272,0.593
45,0.292,0.637
45,0.316,0.687
45,0.342,0.745
45,0.134,0.222
45,0.178,0.39
45,0.148,0.247
45,0.157,0.26
45,0.21,0.459
45,0.223,0.487
45,0.237,0.518
45,0.253,0.553
45,0.271,0.591
45,0.291,0.635
45,0.314,0.685
45,0.341,0.741
45,0.168,0.369
45,0.165,0.274
45,0.175,0.291
45,0.235,0.515
45,0.251,0.549
45,0.269,0.586
45,0.288,0.629
45,0.311,0.677
45,0.336,0.731
46,0.139,0.233
46,0.145,0.244
46,0.152,0.255
46,0.159,0.267
46,0.167,0.279
46,0.175,0.292
46,0.183,0.307
46,0.243,0.536
46,0.254,0.562
46,0.267,0.589
46,0.28,0.618
46,0.293,0.647
46,0.142,0.238
46,0.148,0.249
46,0.155,0.261
46,0.171,0.287
46,0.189,0.316
46,0.251,0.554
46,0.264,0.583
46,0.278,0.614
46,0.293,0.646
46,0.308,0.68
46,0.182,0.403
46,0.151,0.254
46,0.159,0.266
46,0.167,0.279
46,0.175,0.294
46,0.195,0.326
46,0.205,0.343
46,0.274,0.604
46,0.289,0.639
46,0.306,0.675
46,0.324,0.713
46,0.146,0.246
46,0.154,0.258
46,0.162,0.271
46,0.17,0.285
46,0.179,0.3
46,0.189,0.317
46,0.2,0.334
46,0.267,0.59
46,0.283,0.624
46,0.3,0.662
46,0.319,0.703
46,0.339,0.747
46,0.148,0.249
46,0.156,0.262
46,0.164,0.275
46,0.193,0.323
46,0.205,0.342
46,0.274,0.605
46,0.292,0.643
46,0.311,0.685
46,0.331,0.73
46,0.354,0.78
46,0.15,0.252
46,0.158,0.265
46,0.166,0.279
46,0.176,0.294
46,0.186,0.311
46,0.197,0.329
46,0.209,0.349
46,0.28,0.619
46,0.299,0.66
46,0.32,0.705
46,0.343,0.755
46,0.368,0.81
46,0.151,0.254
46,0.201,0.446
46,0.168,0.282
46,0.178,0.298
46,0.188,0.315
46,0.2,0.334
46,0.271,0.67
46,0.286,0.63
46,0.305,0.673
46,0.327,0.721
46,0.352,0.776
46,0.38,0.837
46,0.152,0.256
46,0.203,0.449
46,0.169,0.284
46,0.226,0.5
46,0.24,0.53
46,0.255,0.562
46,0.271,0.598
46,0.289,0.639
46,0.31,0.684
46,0.333,0.734
46,0.359,0.792
46,0.389,0.857
46,0.153,0.257
46,0.161,0.27
46,0.17,0.285
46,0.227,0.503
46,0.241,0.533
46,0.256,0.566
46,0.276,0.683
46,0.292,0.644
46,0.313,0.69
46,0.337,0.742
46,0.364,0.802
46,0.395,0.87
46,0.153,0.257
46,0.171,0.286
46,0.18,0.302
46,0.242,0.534
46,0.203,0.34
46,0.274,0.604
46,0.293,0.645
46,0.314,0.692
46,0.338,0.745
46,0.366,0.805
46,0.397,0.875
46,0.153,0.257
46,0.204,0.451
46,0.17,0.285
46,0.18,0.302
46,0.241,0.533
46,0.256,0.566
46,0.273,0.603
46,0.292,0.644
46,0.313,0.69
46,0.337,0.742
46,0.364,0.801
46,0.395,0.87
46,0.192,0.426
46,0.19,0.318
46,0.202,0.337
46,0.271,0.598
46,0.289,0.638
46,0.31,0.683
46,0.333,0.734
46,0.359,0.791
46,0.389,0.856
47,0.164,0.278
47,0.171,0.291
47,0.179,0.304
47,0.188,0.318
47,0.197,0.333
47,0.206,0.349
47,0.216,0.366
47,0.286,0.638
47,0.299,0.668
47,0.313,0.699
47,0.327,0.73
47,0.341,0.761
47,0.168,0.284
47,0.176,0.297
47,0.184,0.312
47,0.203,0.343
47,0.224,0.379
47,0.298,0.664
47,0.313,0.698
47,0.329,0.733
47,0.345,0.769
47,0.361,0.805
47,0.216,0.483
47,0.179,0.304
47,0.188,0.319
47,0.198,0.335
47,0.209,0.353
47,0.232,0.392
47,0.245,0.413
47,0.326,0.727
47,0.344,0.768
47,0.363,0.81
47,0.382,0.852
47,0.174,0.295
47,0.183,0.31
47,0.192,0.326
47,0.203,0.343
47,0.214,0.362
47,0.226,0.382
47,0.239,0.404
47,0.32,0.714
47,0.339,0.756
47,0.36,0.802
47,0.382,0.851
47,0.404,0.901
47,0.177,0.299
47,0.186,0.315
47,0.196,0.332
47,0.232,0.392
47,0.246,0.416
47,0.33,0.737
47,0.351,0.784
47,0.375,0.835
47,0.4,0.891
47,0.426,0.951
47,0.179,0.303
47,0.189,0.319
47,0.199,0.337
47,0.211,0.356
47,0.223,0.377
47,0.237,0.4
47,0.252,0.426
47,0.339,0.757
47,0.363,0.809
47,0.388,0.866
47,0.417,0.929
47,0.448,0.998
47,0.181,0.306
47,0.241,0.539
47,0.202,0.341
47,0.214,0.361
47,0.227,0.383
47,0.241,0.407
47,0.328,0.82
47,0.347,0.774
47,0.372,0.83
47,0.4,0.892
47,0.432,0.963
47,0.467,1.042
47,0.182,0.309
47,0.243,0.543
47,0.204,0.344
47,0.272,0.608
47,0.289,0.646
47,0.308,0.688
47,0.329,0.735
47,0.353,0.787
47,0.379,0.846
47,0.41,0.913
47,0.444,0.989
47,0.483,1.077
47,0.183,0.31
47,0.193,0.327
47,0.205,0.346
47,0.274,0.612
47,0.291,0.65
47,0.311,0.693
47,0.336,0.84
47,0.357,0.795
47,0.384,0.856
47,0.415,0.926
47,0.451,1.006
47,0.493,1.1
47,0.183,0.31
47,0.205,0.347
47,0.218,0.368
47,0.292,0.652
47,0.247,0.417
47,0.333,0.743
47,0.358,0.798
47,0.385,0.859
47,0.417,0.93
47,0.454,1.012
47,0.497,1.108
47,0.183,0.31
47,0.244,0.545
47,0.205,0.346
47,0.217,0.367
47,0.291,0.65
47,0.311,0.693
47,0.332,0.741
47,0.356,0.795
47,0.384,0.856
47,0.415,0.925
47,0.451,1.006
47,0.493,1.099
47,0.23,0.514
47,0.229,0.387
47,0.244,0.412
47,0.329,0.734
47,0.353,0.786
47,0.379,0.845
47,0.409,0.912
47,0.443,0.988
47,0.482,1.075
48,0.076,0.124
48,0.079,0.128
48,0.082,0.133
48,0.085,0.138
48,0.088,0.143
48,0.091,0.149
48,0.095,0.154
48,0.124,0.266
48,0.129,0.276
48,0.134,0.286
48,0.139,0.297
48,0.144,0.307
48,0.077,0.126
48,0.081,0.131
48,0.084,0.136
48,0.091,0.147
48,0.098,0.159
48,0.129,0.276
48,0.134,0.287
48,0.139,0.298
48,0.145,0.309
48,0.15,0.321
48,0.1,0.216
48,0.082,0.134
48,0.086,0.14
48,0.089,0.146
48,0.093,0.152
48,0.101,0.164
48,0.106,0.171
48,0.139,0.298
48,0.145,0.31
48,0.151,0.323
48,0.157,0.336
48,0.081,0.132
48,0.084,0.138
48,0.088,0.143
48,0.092,0.149
48,0.096,0.156
48,0.1,0.163
48,0.105,0.17
48,0.138,0.295
48,0.144,0.308
48,0.151,0.322
48,0.158,0.336
48,0.165,0.351
48,0.083,0.135
48,0.086,0.141
48,0.09,0.147
48,0.103,0.167
48,0.108,0.175
48,0.143,0.305
48,0.15,0.319
48,0.157,0.334
48,0.164,0.35
48,0.172,0.367
48,0.084,0.137
48,0.088,0.143
48,0.092,0.15
48,0.096,0.157
48,0.101,0.164
48,0.106,0.172
48,0.111,0.18
48,0.147,0.315
48,0.155,0.33
48,0.163,0.347
48,0.171,0.364
48,0.18,0.383
48,0.086,0.14
48,0.113,0.243
48,0.094,0.153
48,0.099,0.16
48,0.103,0.168
48,0.109,0.176
48,0.146,0.349
48,0.152,0.324
48,0.16,0.341
48,0.169,0.359
48,0.178,0.379
48,0.188,0.399
48,0.087,0.142
48,0.115,0.248
48,0.096,0.156
48,0.127,0.272
48,0.133,0.286
48,0.14,0.3
48,0.148,0.316
48,0.156,0.333
48,0.165,0.352
48,0.174,0.371
48,0.185,0.393
48,0.196,0.416
48,0.088,0.144
48,0.093,0.151
48,0.097,0.158
48,0.129,0.277
48,0.136,0.291
48,0.143,0.307
48,0.153,0.367
48,0.16,0.342
48,0.17,0.361
48,0.18,0.383
48,0.191,0.406
48,0.203,0.432
48,0.09,0.146
48,0.099,0.16
48,0.104,0.169
48,0.138,0.296
48,0.116,0.187
48,0.155,0.33
48,0.164,0.349
48,0.174,0.371
48,0.185,0.394
48,0.197,0.419
48,0.211,0.447
48,0.091,0.147
48,0.12,0.258
48,0.1,0.162
48,0.105,0.171
48,0.141,0.301
48,0.149,0.317
48,0.157,0.336
48,0.167,0.356
48,0.178,0.379
48,0.19,0.403
48,0.203,0.431
48,0.218,0.461
48,0.115,0.248
48,0.113,0.182
48,0.119,0.193
48,0.16,0.341
48,0.17,0.362
48,0.181,0.385
48,0.194,0.411
48,0.208,0.441
48,0.223,0.473
49,0.085,0.14
49,0.088,0.145
49,0.092,0.15
49,0.095,0.156
49,0.099,0.162
49,0.102,0.168
49,0.106,0.174
49,0.139,0.301
49,0.144,0.312
49,0.15,0.323
49,0.155,0.334
49,0.16,0.345
49,0.087,0.143
49,0.091,0.149
49,0.094,0.154
49,0.102,0.167
49,0.11,0.18
49,0.144,0.312
49,0.15,0.324
49,0.156,0.336
49,0.162,0.349
49,0.168,0.361
49,0.113,0.244
49,0.093,0.152
49,0.097,0.158
49,0.101,0.165
49,0.105,0.172
49,0.114,0.186
49,0.119,0.194
49,0.156,0.336
49,0.162,0.35
49,0.169,0.364
49,0.176,0.378
49,0.091,0.15
49,0.095,0.156
49,0.099,0.162
49,0.103,0.169
49,0.108,0.176
49,0.113,0.184
49,0.118,0.192
49,0.155,0.334
49,0.162,0.349
49,0.169,0.364
49,0.177,0.38
49,0.184,0.396
49,0.093,0.153
49,0.097,0.159
49,0.101,0.166
49,0.116,0.189
49,0.121,0.198
49,0.16,0.346
49,0.168,0.362
49,0.176,0.379
49,0.184,0.396
49,0.193,0.414
49,0.095,0.156
49,0.099,0.163
49,0.104,0.17
49,0.109,0.178
49,0.114,0.186
49,0.119,0.195
49,0.125,0.204
49,0.166,0.357
49,0.174,0.374
49,0.183,0.393
49,0.192,0.413
49,0.202,0.433
49,0.097,0.159
49,0.128,0.276
49,0.106,0.173
49,0.111,0.182
49,0.117,0.19
49,0.122,0.2
49,0.164,0.397
49,0.171,0.368
49,0.18,0.387
49,0.19,0.408
49,0.2,0.429
49,0.211,0.453
49,0.098,0.161
49,0.13,0.281
49,0.108,0.177
49,0.143,0.309
49,0.15,0.325
49,0.158,0.341
49,0.167,0.359
49,0.176,0.379
49,0.186,0.399
49,0.197,0.422
49,0.208,0.446
49,0.22,0.472
49,0.1,0.164
49,0.105,0.171
49,0.11,0.18
49,0.146,0.315
49,0.154,0.331
49,0.162,0.349
49,0.173,0.417
49,0.181,0.389
49,0.191,0.411
49,0.203,0.436
49,0.216,0.462
49,0.229,0.491
49,0.101,0.166
49,0.112,0.182
49,0.117,0.192
49,0.156,0.337
49,0.131,0.213
49,0.175,0.376
49,0.185,0.398
49,0.197,0.422
49,0.209,0.448
49,0.223,0.477
49,0.238,0.509
49,0.102,0.167
49,0.136,0.293
49,0.113,0.185
49,0.119,0.195
49,0.159,0.342
49,0.168,0.361
49,0.178,0.383
49,0.189,0.406
49,0.201,0.431
49,0.215,0.46
49,0.229,0.491
49,0.246,0.526
49,0.13,0.282
49,0.127,0.208
49,0.135,0.22
49,0.181,0.388
49,0.192,0.413
49,0.205,0.44
49,0.219,0.47
49,0.235,0.503
49,0.253,0.541
